Model,MSO24
2.03525000e-07,3.35000000e+00
2.03925000e-07,3.35000000e+00
2.04325000e-07,3.35000000e+00
2.04725000e-07,3.35000000e+00
2.05125000e-07,3.35000000e+00
2.05525000e-07,3.35000000e+00
2.05925000e-07,3.35000000e+00
2.06325000e-07,3.35000000e+00
2.06725000e-07,3.35000000e+00
2.07125000e-07,3.35000000e+00
2.07525000e-07,3.35000000e+00
2.07925000e-07,3.35000000e+00
2.08325000e-07,3.35000000e+00
2.08725000e-07,3.35000000e+00
2.09125000e-07,3.35000000e+00
2.09525000e-07,3.35000000e+00
2.09925000e-07,3.35000000e+00
2.10325000e-07,3.35000000e+00
2.10725000e-07,3.35000000e+00
2.11125000e-07,3.35000000e+00
2.11525000e-07,3.35000000e+00
2.11925000e-07,3.35000000e+00
2.12325000e-07,3.35000000e+00
2.12725000e-07,3.35000000e+00
2.13125000e-07,3.35000000e+00
2.13525000e-07,3.35000000e+00
2.13925000e-07,3.35000000e+00
2.14325000e-07,3.35000000e+00
2.14725000e-07,3.35000000e+00
2.15125000e-07,3.35000000e+00
2.15525000e-07,3.35000000e+00
2.15925000e-07,3.35000000e+00
2.16325000e-07,3.35000000e+00
2.16725000e-07,3.35000000e+00
2.17125000e-07,3.37000000e+00
2.17525000e-07,3.37000000e+00
2.17925000e-07,3.37000000e+00
2.18325000e-07,3.37000000e+00
2.18725000e-07,3.37000000e+00
2.19125000e-07,3.35000000e+00
2.19525000e-07,3.35000000e+00
2.19925000e-07,3.35000000e+00
2.20325000e-07,3.35000000e+00
2.20725000e-07,3.35000000e+00
2.21125000e-07,3.35000000e+00
2.21525000e-07,3.35000000e+00
2.21925000e-07,3.35000000e+00
2.22325000e-07,3.35000000e+00
2.22725000e-07,3.35000000e+00
2.23125000e-07,3.35000000e+00
2.23525000e-07,3.35000000e+00
2.23925000e-07,3.35000000e+00
2.24325000e-07,3.35000000e+00
2.24725000e-07,3.35000000e+00
2.25125000e-07,3.35000000e+00
2.25525000e-07,3.35000000e+00
2.25925000e-07,3.35000000e+00
2.26325000e-07,3.35000000e+00
2.26725000e-07,3.35000000e+00
2.27125000e-07,3.35000000e+00
2.27525000e-07,3.35000000e+00
2.27925000e-07,3.35000000e+00
2.28325000e-07,3.35000000e+00
2.28725000e-07,3.35000000e+00
2.29125000e-07,3.35000000e+00
2.29525000e-07,3.35000000e+00
2.29925000e-07,3.35000000e+00
2.30325000e-07,3.35000000e+00
2.30725000e-07,3.35000000e+00
2.31125000e-07,3.35000000e+00
2.31525000e-07,3.35000000e+00
2.31925000e-07,3.35000000e+00
2.32325000e-07,3.35000000e+00
2.32725000e-07,3.35000000e+00
2.33125000e-07,3.35000000e+00
2.33525000e-07,3.35000000e+00
2.33925000e-07,3.35000000e+00
2.34325000e-07,3.35000000e+00
2.34725000e-07,3.35000000e+00
2.35125000e-07,3.35000000e+00
2.35525000e-07,3.35000000e+00
2.35925000e-07,3.35000000e+00
2.36325000e-07,3.35000000e+00
2.36725000e-07,3.35000000e+00
2.37125000e-07,3.35000000e+00
2.37525000e-07,3.35000000e+00
2.37925000e-07,3.35000000e+00
2.38325000e-07,3.35000000e+00
2.38725000e-07,3.35000000e+00
2.39125000e-07,3.35000000e+00
2.39525000e-07,3.35000000e+00
2.39925000e-07,3.35000000e+00
2.40325000e-07,3.35000000e+00
2.40725000e-07,3.35000000e+00
2.41125000e-07,3.35000000e+00
2.41525000e-07,3.35000000e+00
2.41925000e-07,3.35000000e+00
2.42325000e-07,3.35000000e+00
2.42725000e-07,3.37000000e+00
2.43125000e-07,3.37000000e+00
2.43525000e-07,3.35000000e+00
2.43925000e-07,3.37000000e+00
2.44325000e-07,3.37000000e+00
2.44725000e-07,3.35000000e+00
2.45125000e-07,3.35000000e+00
2.45525000e-07,3.35000000e+00
2.45925000e-07,3.35000000e+00
2.46325000e-07,3.35000000e+00
2.46725000e-07,3.35000000e+00
2.47125000e-07,3.35000000e+00
2.47525000e-07,3.35000000e+00
2.47925000e-07,3.35000000e+00
2.48325000e-07,3.35000000e+00
2.48725000e-07,3.35000000e+00
2.49125000e-07,3.35000000e+00
2.49525000e-07,3.35000000e+00
2.49925000e-07,3.37000000e+00
2.50325000e-07,3.37000000e+00
2.50725000e-07,3.37000000e+00
2.51125000e-07,3.37000000e+00
2.51525000e-07,3.37000000e+00
2.51925000e-07,3.37000000e+00
2.52325000e-07,3.37000000e+00
2.52725000e-07,3.35000000e+00
2.53125000e-07,3.35000000e+00
2.53525000e-07,3.35000000e+00
2.53925000e-07,3.35000000e+00
2.54325000e-07,3.35000000e+00
2.54725000e-07,3.35000000e+00
2.55125000e-07,3.35000000e+00
2.55525000e-07,3.35000000e+00
2.55925000e-07,3.35000000e+00
2.56325000e-07,3.35000000e+00
2.56725000e-07,3.35000000e+00
2.57125000e-07,3.35000000e+00
2.57525000e-07,3.35000000e+00
2.57925000e-07,3.35000000e+00
2.58325000e-07,3.37000000e+00
2.58725000e-07,3.37000000e+00
2.59125000e-07,3.37000000e+00
2.59525000e-07,3.35000000e+00
2.59925000e-07,3.35000000e+00
2.60325000e-07,3.35000000e+00
2.60725000e-07,3.35000000e+00
2.61125000e-07,3.35000000e+00
2.61525000e-07,3.35000000e+00
2.61925000e-07,3.35000000e+00
2.62325000e-07,3.35000000e+00
2.62725000e-07,3.35000000e+00
2.63125000e-07,3.35000000e+00
2.63525000e-07,3.35000000e+00
2.63925000e-07,3.35000000e+00
2.64325000e-07,3.35000000e+00
2.64725000e-07,3.35000000e+00
2.65125000e-07,3.35000000e+00
2.65525000e-07,3.35000000e+00
2.65925000e-07,3.35000000e+00
2.66325000e-07,3.35000000e+00
2.66725000e-07,3.35000000e+00
2.67125000e-07,3.35000000e+00
2.67525000e-07,3.35000000e+00
2.67925000e-07,3.35000000e+00
2.68325000e-07,3.35000000e+00
2.68725000e-07,3.35000000e+00
2.69125000e-07,3.35000000e+00
2.69525000e-07,3.35000000e+00
2.69925000e-07,3.35000000e+00
2.70325000e-07,3.35000000e+00
2.70725000e-07,3.35000000e+00
2.71125000e-07,3.35000000e+00
2.71525000e-07,3.35000000e+00
2.71925000e-07,3.35000000e+00
2.72325000e-07,3.35000000e+00
2.72725000e-07,3.35000000e+00
2.73125000e-07,3.35000000e+00
2.73525000e-07,3.35000000e+00
2.73925000e-07,3.35000000e+00
2.74325000e-07,3.35000000e+00
2.74725000e-07,3.35000000e+00
2.75125000e-07,3.35000000e+00
2.75525000e-07,3.35000000e+00
2.75925000e-07,3.35000000e+00
2.76325000e-07,3.35000000e+00
2.76725000e-07,3.35000000e+00
2.77125000e-07,3.35000000e+00
2.77525000e-07,3.35000000e+00
2.77925000e-07,3.35000000e+00
2.78325000e-07,3.35000000e+00
2.78725000e-07,3.35000000e+00
2.79125000e-07,3.35000000e+00
2.79525000e-07,3.35000000e+00
2.79925000e-07,3.35000000e+00
2.80325000e-07,3.35000000e+00
2.80725000e-07,3.35000000e+00
2.81125000e-07,3.35000000e+00
2.81525000e-07,3.35000000e+00
2.81925000e-07,3.35000000e+00
2.82325000e-07,3.35000000e+00
2.82725000e-07,3.35000000e+00
2.83125000e-07,3.35000000e+00
2.83525000e-07,3.35000000e+00
2.83925000e-07,3.35000000e+00
2.84325000e-07,3.35000000e+00
2.84725000e-07,3.35000000e+00
2.85125000e-07,3.35000000e+00
2.85525000e-07,3.35000000e+00
2.85925000e-07,3.35000000e+00
2.86325000e-07,3.35000000e+00
2.86725000e-07,3.35000000e+00
2.87125000e-07,3.35000000e+00
2.87525000e-07,3.35000000e+00
2.87925000e-07,3.35000000e+00
2.88325000e-07,3.35000000e+00
2.88725000e-07,3.35000000e+00
2.89125000e-07,3.35000000e+00
2.89525000e-07,3.35000000e+00
2.89925000e-07,3.35000000e+00
2.90325000e-07,3.35000000e+00
2.90725000e-07,3.35000000e+00
2.91125000e-07,3.35000000e+00
2.91525000e-07,3.35000000e+00
2.91925000e-07,3.35000000e+00
2.92325000e-07,3.35000000e+00
2.92725000e-07,3.35000000e+00
2.93125000e-07,3.35000000e+00
2.93525000e-07,3.35000000e+00
2.93925000e-07,3.35000000e+00
2.94325000e-07,3.35000000e+00
2.94725000e-07,3.35000000e+00
2.95125000e-07,3.35000000e+00
2.95525000e-07,3.35000000e+00
2.95925000e-07,3.35000000e+00
2.96325000e-07,3.35000000e+00
2.96725000e-07,3.35000000e+00
2.97125000e-07,3.35000000e+00
2.97525000e-07,3.35000000e+00
2.97925000e-07,3.35000000e+00
2.98325000e-07,3.35000000e+00
2.98725000e-07,3.35000000e+00
2.99125000e-07,3.35000000e+00
2.99525000e-07,3.35000000e+00
2.99925000e-07,3.35000000e+00
3.00325000e-07,3.35000000e+00
3.00725000e-07,3.35000000e+00
3.01125000e-07,3.35000000e+00
3.01525000e-07,3.35000000e+00
3.01925000e-07,3.35000000e+00
3.02325000e-07,3.35000000e+00
3.02725000e-07,3.35000000e+00
3.03125000e-07,3.35000000e+00
3.03525000e-07,3.35000000e+00
3.03925000e-07,3.35000000e+00
3.04325000e-07,3.35000000e+00
3.04725000e-07,3.35000000e+00
3.05125000e-07,3.35000000e+00
3.05525000e-07,3.35000000e+00
3.05925000e-07,3.35000000e+00
3.06325000e-07,3.35000000e+00
3.06725000e-07,3.35000000e+00
3.07125000e-07,3.35000000e+00
3.07525000e-07,3.35000000e+00
3.07925000e-07,3.35000000e+00
3.08325000e-07,3.35000000e+00
3.08725000e-07,3.35000000e+00
3.09125000e-07,3.35000000e+00
3.09525000e-07,3.35000000e+00
3.09925000e-07,3.35000000e+00
3.10325000e-07,3.35000000e+00
3.10725000e-07,3.35000000e+00
3.11125000e-07,3.35000000e+00
3.11525000e-07,3.37000000e+00
3.11925000e-07,3.37000000e+00
3.12325000e-07,3.37000000e+00
3.12725000e-07,3.35000000e+00
3.13125000e-07,3.35000000e+00
3.13525000e-07,3.35000000e+00
3.13925000e-07,3.35000000e+00
3.14325000e-07,3.35000000e+00
3.14725000e-07,3.35000000e+00
3.15125000e-07,3.35000000e+00
3.15525000e-07,3.35000000e+00
3.15925000e-07,3.35000000e+00
3.16325000e-07,3.35000000e+00
3.16725000e-07,3.35000000e+00
3.17125000e-07,3.35000000e+00
3.17525000e-07,3.35000000e+00
3.17925000e-07,3.35000000e+00
3.18325000e-07,3.35000000e+00
3.18725000e-07,3.35000000e+00
3.19125000e-07,3.35000000e+00
3.19525000e-07,3.35000000e+00
3.19925000e-07,3.35000000e+00
3.20325000e-07,3.35000000e+00
3.20725000e-07,3.35000000e+00
3.21125000e-07,3.35000000e+00
3.21525000e-07,3.35000000e+00
3.21925000e-07,3.35000000e+00
3.22325000e-07,3.35000000e+00
3.22725000e-07,3.35000000e+00
3.23125000e-07,3.35000000e+00
3.23525000e-07,3.35000000e+00
3.23925000e-07,3.35000000e+00
3.24325000e-07,3.35000000e+00
3.24725000e-07,3.35000000e+00
3.25125000e-07,3.35000000e+00
3.25525000e-07,3.35000000e+00
3.25925000e-07,3.35000000e+00
3.26325000e-07,3.35000000e+00
3.26725000e-07,3.35000000e+00
3.27125000e-07,3.35000000e+00
3.27525000e-07,3.35000000e+00
3.27925000e-07,3.35000000e+00
3.28325000e-07,3.35000000e+00
3.28725000e-07,3.35000000e+00
3.29125000e-07,3.35000000e+00
3.29525000e-07,3.35000000e+00
3.29925000e-07,3.35000000e+00
3.30325000e-07,3.35000000e+00
3.30725000e-07,3.35000000e+00
3.31125000e-07,3.35000000e+00
3.31525000e-07,3.35000000e+00
3.31925000e-07,3.35000000e+00
3.32325000e-07,3.35000000e+00
3.32725000e-07,3.35000000e+00
3.33125000e-07,3.37000000e+00
3.33525000e-07,3.37000000e+00
3.33925000e-07,3.37000000e+00
3.34325000e-07,3.37000000e+00
3.34725000e-07,3.35000000e+00
3.35125000e-07,3.35000000e+00
3.35525000e-07,3.35000000e+00
3.35925000e-07,3.35000000e+00
3.36325000e-07,3.35000000e+00
3.36725000e-07,3.35000000e+00
3.37125000e-07,3.35000000e+00
3.37525000e-07,3.35000000e+00
3.37925000e-07,3.35000000e+00
3.38325000e-07,3.35000000e+00
3.38725000e-07,3.35000000e+00
3.39125000e-07,3.35000000e+00
3.39525000e-07,3.35000000e+00
3.39925000e-07,3.35000000e+00
3.40325000e-07,3.35000000e+00
3.40725000e-07,3.35000000e+00
3.41125000e-07,3.35000000e+00
3.41525000e-07,3.35000000e+00
3.41925000e-07,3.35000000e+00
3.42325000e-07,3.35000000e+00
3.42725000e-07,3.35000000e+00
3.43125000e-07,3.37000000e+00
3.43525000e-07,3.37000000e+00
3.43925000e-07,3.37000000e+00
3.44325000e-07,3.35000000e+00
3.44725000e-07,3.35000000e+00
3.45125000e-07,3.35000000e+00
3.45525000e-07,3.35000000e+00
3.45925000e-07,3.35000000e+00
3.46325000e-07,3.35000000e+00
3.46725000e-07,3.35000000e+00
3.47125000e-07,3.35000000e+00
3.47525000e-07,3.35000000e+00
3.47925000e-07,3.35000000e+00
3.48325000e-07,3.35000000e+00
3.48725000e-07,3.35000000e+00
3.49125000e-07,3.35000000e+00
3.49525000e-07,3.35000000e+00
3.49925000e-07,3.35000000e+00
3.50325000e-07,3.35000000e+00
3.50725000e-07,3.35000000e+00
3.51125000e-07,3.35000000e+00
3.51525000e-07,3.35000000e+00
3.51925000e-07,3.35000000e+00
3.52325000e-07,3.35000000e+00
3.52725000e-07,3.35000000e+00
3.53125000e-07,3.35000000e+00
3.53525000e-07,3.35000000e+00
3.53925000e-07,3.35000000e+00
3.54325000e-07,3.35000000e+00
3.54725000e-07,3.35000000e+00
3.55125000e-07,3.35000000e+00
3.55525000e-07,3.35000000e+00
3.55925000e-07,3.35000000e+00
3.56325000e-07,3.35000000e+00
3.56725000e-07,3.35000000e+00
3.57125000e-07,3.35000000e+00
3.57525000e-07,3.35000000e+00
3.57925000e-07,3.35000000e+00
3.58325000e-07,3.35000000e+00
3.58725000e-07,3.35000000e+00
3.59125000e-07,3.35000000e+00
3.59525000e-07,3.35000000e+00
3.59925000e-07,3.35000000e+00
3.60325000e-07,3.35000000e+00
3.60725000e-07,3.35000000e+00
3.61125000e-07,3.35000000e+00
3.61525000e-07,3.35000000e+00
3.61925000e-07,3.35000000e+00
3.62325000e-07,3.35000000e+00
3.62725000e-07,3.35000000e+00
3.63125000e-07,3.35000000e+00
3.63525000e-07,3.35000000e+00
3.63925000e-07,3.35000000e+00
3.64325000e-07,3.35000000e+00
3.64725000e-07,3.35000000e+00
3.65125000e-07,3.35000000e+00
3.65525000e-07,3.35000000e+00
3.65925000e-07,3.35000000e+00
3.66325000e-07,3.35000000e+00
3.66725000e-07,3.35000000e+00
3.67125000e-07,3.35000000e+00
3.67525000e-07,3.35000000e+00
3.67925000e-07,3.35000000e+00
3.68325000e-07,3.35000000e+00
3.68725000e-07,3.35000000e+00
3.69125000e-07,3.35000000e+00
3.69525000e-07,3.35000000e+00
3.69925000e-07,3.35000000e+00
3.70325000e-07,3.35000000e+00
3.70725000e-07,3.35000000e+00
3.71125000e-07,3.35000000e+00
3.71525000e-07,3.35000000e+00
3.71925000e-07,3.35000000e+00
3.72325000e-07,3.35000000e+00
3.72725000e-07,3.35000000e+00
3.73125000e-07,3.35000000e+00
3.73525000e-07,3.35000000e+00
3.73925000e-07,3.35000000e+00
3.74325000e-07,3.35000000e+00
3.74725000e-07,3.35000000e+00
3.75125000e-07,3.35000000e+00
3.75525000e-07,3.35000000e+00
3.75925000e-07,3.35000000e+00
3.76325000e-07,3.35000000e+00
3.76725000e-07,3.35000000e+00
3.77125000e-07,3.35000000e+00
3.77525000e-07,3.35000000e+00
3.77925000e-07,3.35000000e+00
3.78325000e-07,3.35000000e+00
3.78725000e-07,3.37000000e+00
3.79125000e-07,3.37000000e+00
3.79525000e-07,3.37000000e+00
3.79925000e-07,3.35000000e+00
3.80325000e-07,3.35000000e+00
3.80725000e-07,3.35000000e+00
3.81125000e-07,3.35000000e+00
3.81525000e-07,3.35000000e+00
3.81925000e-07,3.35000000e+00
3.82325000e-07,3.35000000e+00
3.82725000e-07,3.35000000e+00
3.83125000e-07,3.35000000e+00
3.83525000e-07,3.35000000e+00
3.83925000e-07,3.35000000e+00
3.84325000e-07,3.35000000e+00
3.84725000e-07,3.35000000e+00
3.85125000e-07,3.35000000e+00
3.85525000e-07,3.35000000e+00
3.85925000e-07,3.35000000e+00
3.86325000e-07,3.35000000e+00
3.86725000e-07,3.35000000e+00
3.87125000e-07,3.35000000e+00
3.87525000e-07,3.35000000e+00
3.87925000e-07,3.35000000e+00
3.88325000e-07,3.35000000e+00
3.88725000e-07,3.35000000e+00
3.89125000e-07,3.35000000e+00
3.89525000e-07,3.35000000e+00
3.89925000e-07,3.35000000e+00
3.90325000e-07,3.35000000e+00
3.90725000e-07,3.35000000e+00
3.91125000e-07,3.35000000e+00
3.91525000e-07,3.35000000e+00
3.91925000e-07,3.35000000e+00
3.92325000e-07,3.35000000e+00
3.92725000e-07,3.35000000e+00
3.93125000e-07,3.35000000e+00
3.93525000e-07,3.35000000e+00
3.93925000e-07,3.35000000e+00
3.94325000e-07,3.35000000e+00
3.94725000e-07,3.35000000e+00
3.95125000e-07,3.35000000e+00
3.95525000e-07,3.35000000e+00
3.95925000e-07,3.35000000e+00
3.96325000e-07,3.35000000e+00
3.96725000e-07,3.35000000e+00
3.97125000e-07,3.35000000e+00
3.97525000e-07,3.35000000e+00
3.97925000e-07,3.35000000e+00
3.98325000e-07,3.35000000e+00
3.98725000e-07,3.35000000e+00
3.99125000e-07,3.35000000e+00
3.99525000e-07,3.35000000e+00
3.99925000e-07,3.35000000e+00
4.00325000e-07,3.35000000e+00
4.00725000e-07,3.35000000e+00
4.01125000e-07,3.35000000e+00
4.01525000e-07,3.35000000e+00
4.01925000e-07,3.35000000e+00
4.02325000e-07,3.35000000e+00
4.02725000e-07,3.35000000e+00
4.03125000e-07,3.35000000e+00
4.03525000e-07,3.35000000e+00
4.03925000e-07,3.35000000e+00
4.04325000e-07,3.35000000e+00
4.04725000e-07,3.35000000e+00
4.05125000e-07,3.35000000e+00
4.05525000e-07,3.35000000e+00
4.05925000e-07,3.35000000e+00
4.06325000e-07,3.35000000e+00
4.06725000e-07,3.35000000e+00
4.07125000e-07,3.35000000e+00
4.07525000e-07,3.35000000e+00
4.07925000e-07,3.35000000e+00
4.08325000e-07,3.35000000e+00
4.08725000e-07,3.35000000e+00
4.09125000e-07,3.35000000e+00
4.09525000e-07,3.35000000e+00
4.09925000e-07,3.35000000e+00
4.10325000e-07,3.35000000e+00
4.10725000e-07,3.35000000e+00
4.11125000e-07,3.35000000e+00
4.11525000e-07,3.35000000e+00
4.11925000e-07,3.35000000e+00
4.12325000e-07,3.35000000e+00
4.12725000e-07,3.35000000e+00
4.13125000e-07,3.35000000e+00
4.13525000e-07,3.35000000e+00
4.13925000e-07,3.35000000e+00
4.14325000e-07,3.35000000e+00
4.14725000e-07,3.35000000e+00
4.15125000e-07,3.35000000e+00
4.15525000e-07,3.35000000e+00
4.15925000e-07,3.35000000e+00
4.16325000e-07,3.35000000e+00
4.16725000e-07,3.35000000e+00
4.17125000e-07,3.35000000e+00
4.17525000e-07,3.35000000e+00
4.17925000e-07,3.35000000e+00
4.18325000e-07,3.35000000e+00
4.18725000e-07,3.35000000e+00
4.19125000e-07,3.35000000e+00
4.19525000e-07,3.35000000e+00
4.19925000e-07,3.35000000e+00
4.20325000e-07,3.35000000e+00
4.20725000e-07,3.35000000e+00
4.21125000e-07,3.35000000e+00
4.21525000e-07,3.35000000e+00
4.21925000e-07,3.35000000e+00
4.22325000e-07,3.35000000e+00
4.22725000e-07,3.35000000e+00
4.23125000e-07,3.35000000e+00
4.23525000e-07,3.35000000e+00
4.23925000e-07,3.35000000e+00
4.24325000e-07,3.35000000e+00
4.24725000e-07,3.35000000e+00
4.25125000e-07,3.35000000e+00
4.25525000e-07,3.35000000e+00
4.25925000e-07,3.35000000e+00
4.26325000e-07,3.35000000e+00
4.26725000e-07,3.35000000e+00
4.27125000e-07,3.35000000e+00
4.27525000e-07,3.35000000e+00
4.27925000e-07,3.35000000e+00
4.28325000e-07,3.35000000e+00
4.28725000e-07,3.37000000e+00
4.29125000e-07,3.37000000e+00
4.29525000e-07,3.37000000e+00
4.29925000e-07,3.35000000e+00
4.30325000e-07,3.35000000e+00
4.30725000e-07,3.35000000e+00
4.31125000e-07,3.35000000e+00
4.31525000e-07,3.35000000e+00
4.31925000e-07,3.35000000e+00
4.32325000e-07,3.35000000e+00
4.32725000e-07,3.35000000e+00
4.33125000e-07,3.35000000e+00
4.33525000e-07,3.35000000e+00
4.33925000e-07,3.35000000e+00
4.34325000e-07,3.37000000e+00
4.34725000e-07,3.37000000e+00
4.35125000e-07,3.37000000e+00
4.35525000e-07,3.35000000e+00
4.35925000e-07,3.35000000e+00
4.36325000e-07,3.35000000e+00
4.36725000e-07,3.35000000e+00
4.37125000e-07,3.35000000e+00
4.37525000e-07,3.35000000e+00
4.37925000e-07,3.35000000e+00
4.38325000e-07,3.35000000e+00
4.38725000e-07,3.35000000e+00
4.39125000e-07,3.35000000e+00
4.39525000e-07,3.35000000e+00
4.39925000e-07,3.35000000e+00
4.40325000e-07,3.35000000e+00
4.40725000e-07,3.35000000e+00
4.41125000e-07,3.35000000e+00
4.41525000e-07,3.35000000e+00
4.41925000e-07,3.35000000e+00
4.42325000e-07,3.35000000e+00
4.42725000e-07,3.35000000e+00
4.43125000e-07,3.35000000e+00
4.43525000e-07,3.35000000e+00
4.43925000e-07,3.35000000e+00
4.44325000e-07,3.35000000e+00
4.44725000e-07,3.35000000e+00
4.45125000e-07,3.35000000e+00
4.45525000e-07,3.35000000e+00
4.45925000e-07,3.35000000e+00
4.46325000e-07,3.35000000e+00
4.46725000e-07,3.35000000e+00
4.47125000e-07,3.35000000e+00
4.47525000e-07,3.35000000e+00
4.47925000e-07,3.35000000e+00
4.48325000e-07,3.35000000e+00
4.48725000e-07,3.35000000e+00
4.49125000e-07,3.35000000e+00
4.49525000e-07,3.35000000e+00
4.49925000e-07,3.35000000e+00
4.50325000e-07,3.35000000e+00
4.50725000e-07,3.35000000e+00
4.51125000e-07,3.35000000e+00
4.51525000e-07,3.35000000e+00
4.51925000e-07,3.35000000e+00
4.52325000e-07,3.35000000e+00
4.52725000e-07,3.35000000e+00
4.53125000e-07,3.35000000e+00
4.53525000e-07,3.35000000e+00
4.53925000e-07,3.35000000e+00
4.54325000e-07,3.35000000e+00
4.54725000e-07,3.35000000e+00
4.55125000e-07,3.35000000e+00
4.55525000e-07,3.35000000e+00
4.55925000e-07,3.35000000e+00
4.56325000e-07,3.35000000e+00
4.56725000e-07,3.35000000e+00
4.57125000e-07,3.35000000e+00
4.57525000e-07,3.35000000e+00
4.57925000e-07,3.35000000e+00
4.58325000e-07,3.35000000e+00
4.58725000e-07,3.35000000e+00
4.59125000e-07,3.35000000e+00
4.59525000e-07,3.35000000e+00
4.59925000e-07,3.35000000e+00
4.60325000e-07,3.35000000e+00
4.60725000e-07,3.35000000e+00
4.61125000e-07,3.35000000e+00
4.61525000e-07,3.35000000e+00
4.61925000e-07,3.35000000e+00
4.62325000e-07,3.35000000e+00
4.62725000e-07,3.35000000e+00
4.63125000e-07,3.35000000e+00
4.63525000e-07,3.35000000e+00
4.63925000e-07,3.35000000e+00
4.64325000e-07,3.35000000e+00
4.64725000e-07,3.35000000e+00
4.65125000e-07,3.35000000e+00
4.65525000e-07,3.35000000e+00
4.65925000e-07,3.35000000e+00
4.66325000e-07,3.35000000e+00
4.66725000e-07,3.35000000e+00
4.67125000e-07,3.35000000e+00
4.67525000e-07,3.35000000e+00
4.67925000e-07,3.35000000e+00
4.68325000e-07,3.35000000e+00
4.68725000e-07,3.35000000e+00
4.69125000e-07,3.35000000e+00
4.69525000e-07,3.35000000e+00
4.69925000e-07,3.35000000e+00
4.70325000e-07,3.35000000e+00
4.70725000e-07,3.35000000e+00
4.71125000e-07,3.35000000e+00
4.71525000e-07,3.35000000e+00
4.71925000e-07,3.35000000e+00
4.72325000e-07,3.35000000e+00
4.72725000e-07,3.35000000e+00
4.73125000e-07,3.35000000e+00
4.73525000e-07,3.35000000e+00
4.73925000e-07,3.35000000e+00
4.74325000e-07,3.35000000e+00
4.74725000e-07,3.35000000e+00
4.75125000e-07,3.35000000e+00
4.75525000e-07,3.35000000e+00
4.75925000e-07,3.35000000e+00
4.76325000e-07,3.35000000e+00
4.76725000e-07,3.35000000e+00
4.77125000e-07,3.35000000e+00
4.77525000e-07,3.35000000e+00
4.77925000e-07,3.35000000e+00
4.78325000e-07,3.35000000e+00
4.78725000e-07,3.35000000e+00
4.79125000e-07,3.35000000e+00
4.79525000e-07,3.35000000e+00
4.79925000e-07,3.35000000e+00
4.80325000e-07,3.35000000e+00
4.80725000e-07,3.35000000e+00
4.81125000e-07,3.35000000e+00
4.81525000e-07,3.35000000e+00
4.81925000e-07,3.35000000e+00
4.82325000e-07,3.35000000e+00
4.82725000e-07,3.35000000e+00
4.83125000e-07,3.35000000e+00
4.83525000e-07,3.35000000e+00
4.83925000e-07,3.35000000e+00
4.84325000e-07,3.35000000e+00
4.84725000e-07,3.35000000e+00
4.85125000e-07,3.35000000e+00
4.85525000e-07,3.35000000e+00
4.85925000e-07,3.35000000e+00
4.86325000e-07,3.35000000e+00
4.86725000e-07,3.35000000e+00
4.87125000e-07,3.35000000e+00
4.87525000e-07,3.35000000e+00
4.87925000e-07,3.35000000e+00
4.88325000e-07,3.35000000e+00
4.88725000e-07,3.35000000e+00
4.89125000e-07,3.35000000e+00
4.89525000e-07,3.35000000e+00
4.89925000e-07,3.35000000e+00
4.90325000e-07,3.35000000e+00
4.90725000e-07,3.35000000e+00
4.91125000e-07,3.35000000e+00
4.91525000e-07,3.35000000e+00
4.91925000e-07,3.35000000e+00
4.92325000e-07,3.35000000e+00
4.92725000e-07,3.35000000e+00
4.93125000e-07,3.35000000e+00
4.93525000e-07,3.35000000e+00
4.93925000e-07,3.35000000e+00
4.94325000e-07,3.35000000e+00
4.94725000e-07,3.35000000e+00
4.95125000e-07,3.35000000e+00
4.95525000e-07,3.35000000e+00
4.95925000e-07,3.35000000e+00
4.96325000e-07,3.35000000e+00
4.96725000e-07,3.35000000e+00
4.97125000e-07,3.35000000e+00
4.97525000e-07,3.35000000e+00
4.97925000e-07,3.35000000e+00
4.98325000e-07,3.35000000e+00
4.98725000e-07,3.35000000e+00
4.99125000e-07,3.35000000e+00
4.99525000e-07,3.35000000e+00
4.99925000e-07,3.35000000e+00
5.00325000e-07,3.35000000e+00
5.00725000e-07,3.35000000e+00
5.01125000e-07,3.35000000e+00
5.01525000e-07,3.35000000e+00
5.01925000e-07,3.35000000e+00
5.02325000e-07,3.35000000e+00
5.02725000e-07,3.35000000e+00
5.03125000e-07,3.35000000e+00
5.03525000e-07,3.35000000e+00
5.03925000e-07,3.35000000e+00
5.04325000e-07,3.35000000e+00
5.04725000e-07,3.35000000e+00
5.05125000e-07,3.35000000e+00
5.05525000e-07,3.35000000e+00
5.05925000e-07,3.35000000e+00
5.06325000e-07,3.35000000e+00
5.06725000e-07,3.35000000e+00
5.07125000e-07,3.35000000e+00
5.07525000e-07,3.35000000e+00
5.07925000e-07,3.35000000e+00
5.08325000e-07,3.35000000e+00
5.08725000e-07,3.35000000e+00
5.09125000e-07,3.35000000e+00
5.09525000e-07,3.35000000e+00
5.09925000e-07,3.35000000e+00
5.10325000e-07,3.35000000e+00
5.10725000e-07,3.35000000e+00
5.11125000e-07,3.35000000e+00
5.11525000e-07,3.35000000e+00
5.11925000e-07,3.35000000e+00
5.12325000e-07,3.35000000e+00
5.12725000e-07,3.35000000e+00
5.13125000e-07,3.35000000e+00
5.13525000e-07,3.35000000e+00
5.13925000e-07,3.35000000e+00
